tick;adc
2554;193
2555;193
2556;197
2557;196
2558;196
2559;202
2560;195
2561;194
2562;193
2563;205
2564;196
2565;197
2566;197
2567;196
2568;199
2569;185
2570;199
2571;192
2572;196
2573;197
2574;193
2575;195
2576;201
2577;200
2578;202
2579;202
2580;196
2581;199
2582;197
2583;196
2584;200
2585;199
2586;187
2587;203
2588;199
2589;191
2590;200
2591;197
2592;194
2593;195
2594;198
2595;198
2596;201
2597;199
2598;196
2599;199
2600;201
2601;196
2602;196
2603;196
2604;197
2605;194
2606;198
2607;223
2608;196
2609;191
2610;195
2611;200
2612;195
2613;195
2614;195
2615;198
2616;198
2617;200
2618;206
2619;199
2620;193
2621;196
2622;196
2623;197
2624;199
2625;202
2626;193
2627;194
2628;197
2629;202
2630;199
2631;195
2632;197
2633;198
2634;200
2635;204
2636;199
2637;201
2638;196
2639;196
2640;199
2641;198
2642;201
2643;197
2644;194
2645;193
2646;199
2647;204
2648;200
2649;198
2650;197
2651;200
2652;199
2653;196
2654;192
2655;196
2656;200
2657;197
2658;199
2659;194
2660;197
2661;172
2662;196
2663;197
2664;197
2665;197
2666;198
2667;197
2668;196
2669;200
2670;193
2671;202
2672;193
2673;198
2674;194
2675;198
2676;204
2677;198
2678;197
2679;197
2680;198
2681;197
2682;194
2683;196
2684;196
2685;202
2686;199
2687;196
2688;197
2689;199
2690;198
2691;195
2692;196
2693;193
