tick;adc
447.000000;1.522034
448.000000;1.096710
449.000000;0.802948
450.000000;1.295090
451.000000;19.713745
452.000000;-15.144043
453.000000;-11.131668
454.000000;-2.675552
455.000000;-8.404907
456.000000;-7.888367
457.000000;-8.854614
458.000000;-7.264526
459.000000;-6.862915
460.000000;-5.140640
461.000000;-7.451904
462.000000;-9.569061
463.000000;-7.994858
464.000000;-9.680771
465.000000;-9.216019
466.000000;-6.012070
467.000000;-9.462280
468.000000;-9.453415
469.000000;-7.920776
470.000000;-6.156464
471.000000;0.605804
472.000000;-11.516418
473.000000;-16.326172
474.000000;1.585083
475.000000;-7.784698
476.000000;-5.643677
477.000000;-7.683502
478.000000;-6.831329
479.000000;-5.515106
480.000000;-3.914429
481.000000;-3.525818
482.000000;-7.419556
483.000000;-7.113647
484.000000;-6.839294
485.000000;-5.199615
486.000000;-3.391266
487.000000;-5.647491
488.000000;-3.619781
489.000000;-7.123322
490.000000;-7.265381
491.000000;-5.885712
492.000000;-7.718475
493.000000;-8.815735
494.000000;-2.442566
495.000000;-6.596405
496.000000;-3.029144
497.000000;-1.349121
498.000000;-5.071838
499.000000;-0.583832
500.000000;-5.200531
501.000000;-3.408966
502.000000;-4.980835
503.000000;-5.294922
504.000000;-11.023315
505.000000;0.916168
506.000000;1.759857
507.000000;-1.838867
508.000000;2.640808
509.000000;-2.636047
510.000000;6.967102
511.000000;-5.398926
512.000000;-2.557007
513.000000;-6.213074
514.000000;-3.717163
515.000000;-5.523865
516.000000;-4.589417
517.000000;-4.635803
518.000000;-6.024780
519.000000;1.461731
520.000000;-2.509705
521.000000;3.808411
522.000000;-2.324097
523.000000;-3.034241
524.000000;0.671936
525.000000;-3.739563
526.000000;-2.563293
527.000000;-6.629395
528.000000;-4.392029
529.000000;-3.587830
530.000000;-2.335693
531.000000;-3.568848
532.000000;-2.295349
533.000000;-3.513977
534.000000;-2.231689
535.000000;-9.703674
536.000000;-4.710083
537.000000;-2.149170
538.000000;3.055359
539.000000;-5.210999
540.000000;-5.923462
541.000000;-2.165100
542.000000;5.218628
543.000000;-7.185669
544.000000;-4.332031
545.000000;-1.737671
546.000000;-6.938293
547.000000;-1.979248
548.000000;-1.460083
549.000000;0.984497
550.000000;-0.805054
551.000000;-2.043030
552.000000;-2.189880
553.000000;-1.587097
554.000000;0.914490
555.000000;-5.008911
556.000000;-6.218262
557.000000;-1.389404
558.000000;1.148682
559.000000;-4.749695
560.000000;1.697693
561.000000;10.261780
562.000000;-3.103455
563.000000;-2.228943
564.000000;0.457031
565.000000;-2.561584
566.000000;-2.541016
567.000000;-1.821777
568.000000;-0.631958
569.000000;-1.900391
570.000000;0.015991
571.000000;-2.141174
572.000000;0.554443
573.000000;-2.456726
574.000000;-5.910645
575.000000;-1.204285
576.000000;-1.522705
577.000000;-1.737671
578.000000;-1.184692
579.000000;0.587524
580.000000;-0.273071
581.000000;-3.651978
582.000000;-3.153564
583.000000;-0.717163
584.000000;1.640869
585.000000;-4.384888
586.000000;-2.906128
587.000000;-1.902344
588.000000;-3.302002
589.000000;-18.143066
590.000000;5.221680
591.000000;7.339722
592.000000;1.683472
593.000000;1.400269
594.000000;2.594238
595.000000;2.006958
596.000000;2.297119
597.000000;5.963989
598.000000;-11.118774
599.000000;2.208618
600.000000;0.504517
601.000000;-2.056030
602.000000;-1.032715
603.000000;1.060425
604.000000;-0.275024
605.000000;1.582397
606.000000;0.775024
607.000000;0.914673
608.000000;26.047119
609.000000;-16.899658
610.000000;-12.479614
611.000000;-4.557739
612.000000;-7.351440
613.000000;-1.446167
614.000000;-3.775879
615.000000;0.231689
616.000000;2.273560
617.000000;-2.591431
618.000000;-8.009766
619.000000;-1.744019
620.000000;-1.767090
621.000000;-3.169067
622.000000;2.154663
623.000000;-0.460327
624.000000;-0.870728
625.000000;-4.630615
626.000000;-3.663574
627.000000;-10.648682
628.000000;6.642578
629.000000;2.009155
630.000000;0.311035
631.000000;1.229980
632.000000;1.166382
633.000000;-4.443237
634.000000;0.104614
635.000000;-0.278564
636.000000;4.323730
637.000000;2.562378
638.000000;-3.498779
639.000000;2.802002
640.000000;-0.547852
641.000000;-0.067017
642.000000;2.352783
643.000000;1.921753
644.000000;0.231567
645.000000;-5.104126
646.000000;1.747681
647.000000;2.929688
648.000000;-1.148804
649.000000;-0.471558
650.000000;-2.785889
651.000000;-2.270996
652.000000;1.563232
653.000000;25.064209
654.000000;2.508179
655.000000;-16.050293
656.000000;-12.071289
657.000000;-9.201172
658.000000;-10.244141
659.000000;-3.063843
660.000000;-10.228760
661.000000;-7.047607
662.000000;-18.876465
663.000000;13.737183
664.000000;3.347778
665.000000;-0.138672
666.000000;-0.437988
667.000000;3.527710
668.000000;9.700195
669.000000;-14.253296
670.000000;-0.448486
671.000000;3.852417
672.000000;-0.881592
673.000000;-0.641113
674.000000;-2.560913
675.000000;5.872070
676.000000;-5.845337
677.000000;3.683350
678.000000;-3.090576
679.000000;1.334473
680.000000;0.892578
681.000000;-1.498901
682.000000;1.024658
683.000000;3.462158
684.000000;2.319214
685.000000;0.843506
686.000000;-0.863037
687.000000;3.520142
688.000000;0.940063
689.000000;1.966431
690.000000;12.400757
691.000000;-7.128418
692.000000;-2.327759
693.000000;0.861450
694.000000;-1.811401
695.000000;-2.955933
696.000000;4.626221
697.000000;-2.756592
698.000000;-4.996948
699.000000;3.280151
700.000000;28.369629
701.000000;-14.844971
702.000000;-14.400146
703.000000;-7.427612
704.000000;-7.637085
705.000000;-7.683105
706.000000;-2.754517
707.000000;-6.448730
708.000000;7.159668
709.000000;-10.205322
710.000000;-7.652588
711.000000;-5.961426
712.000000;-6.897461
713.000000;-3.956787
714.000000;-22.167725
715.000000;1.563477
716.000000;1.952393
717.000000;2.907959
718.000000;-8.975098
719.000000;5.447998
720.000000;3.922607
721.000000;3.583496
722.000000;1.946045
723.000000;1.528320
724.000000;8.194092
725.000000;2.070313
726.000000;-0.585693
727.000000;-1.025391
728.000000;-1.326904
729.000000;-0.140625
730.000000;-4.885498
731.000000;12.798340
732.000000;-5.373047
733.000000;-2.443115
734.000000;-12.994629
735.000000;-0.342285
736.000000;4.122803
737.000000;7.838135
738.000000;-3.040283
739.000000;3.563721
740.000000;3.192627
741.000000;0.841064
742.000000;0.628418
743.000000;1.176758
744.000000;0.161621
745.000000;-0.540039
746.000000;0.364746
747.000000;0.992432
748.000000;0.728760
749.000000;1.241943
750.000000;-15.098877
751.000000;3.966309
752.000000;6.777832
753.000000;-12.306396
754.000000;2.745605
755.000000;5.497314
756.000000;7.286133
757.000000;4.892578
758.000000;7.465820
759.000000;2.104980
760.000000;2.025879
761.000000;0.574463
762.000000;0.273438
763.000000;2.846680
764.000000;2.509766
765.000000;-0.510010
766.000000;2.977051
767.000000;4.661377
768.000000;2.277588
769.000000;3.451416
770.000000;0.053223
771.000000;27.636963
772.000000;-4.992188
773.000000;-11.082275
774.000000;-13.279541
775.000000;-7.741699
776.000000;-3.115479
777.000000;-4.231201
778.000000;0.612793
779.000000;-1.646484
780.000000;-0.420654
781.000000;-5.836182
782.000000;-5.260010
783.000000;-0.666504
784.000000;-4.520508
785.000000;-4.318604
786.000000;-7.633301
787.000000;0.720215
788.000000;-3.412109
789.000000;-13.180908
790.000000;1.441650
791.000000;9.314209
792.000000;3.235352
793.000000;0.647705
794.000000;-1.117432
795.000000;0.444336
796.000000;-3.343262
797.000000;-0.356934
798.000000;-28.223877
799.000000;8.118408
800.000000;12.111816
801.000000;12.738281
802.000000;5.051514
803.000000;5.948486
804.000000;9.266357
805.000000;7.789795
806.000000;-0.196777
807.000000;0.023926
808.000000;9.914063
809.000000;3.086914
810.000000;1.414795
811.000000;3.056885
812.000000;3.463867
813.000000;18.324463
814.000000;-6.495117
815.000000;-3.234619
816.000000;-0.365967
817.000000;4.375488
818.000000;-6.332764
819.000000;-1.690186
820.000000;0.022705
821.000000;3.290527
822.000000;-2.141357
823.000000;-0.989990
824.000000;1.885986
825.000000;3.169678
826.000000;0.547119
827.000000;-1.243408
828.000000;-1.784424
829.000000;-1.454590
830.000000;0.165039
831.000000;-2.193115
832.000000;-1.027344
833.000000;-4.400635
834.000000;-2.480713
835.000000;3.686279
836.000000;0.930908
837.000000;-1.637695
838.000000;-4.798828
839.000000;-2.022949
840.000000;4.020752
841.000000;1.174316
842.000000;8.980713
843.000000;-2.680176
844.000000;-1.432617
845.000000;4.288818
846.000000;-2.958984
847.000000;-4.414307
848.000000;-0.491211
849.000000;0.779785
850.000000;0.268799
851.000000;1.306396
852.000000;-7.717285
853.000000;-1.170898
854.000000;-0.990967
855.000000;-0.865479
856.000000;2.699463
857.000000;-0.424072
858.000000;2.298096
859.000000;2.773438
860.000000;1.692871
861.000000;3.735596
862.000000;15.528809
863.000000;-7.495117
864.000000;-7.186279
865.000000;-4.126709
866.000000;-3.484131
867.000000;-7.208740
868.000000;-4.017578
869.000000;-0.507324
870.000000;-2.989014
871.000000;-1.889648
872.000000;-0.442383
873.000000;-2.229492
874.000000;-2.057373
875.000000;-1.933594
876.000000;-0.452393
877.000000;0.565674
878.000000;-1.510742
879.000000;-0.160156
880.000000;-3.401611
881.000000;16.657227
882.000000;-9.484863
883.000000;-8.788818
884.000000;-4.058350
885.000000;-2.345459
886.000000;-7.443604
887.000000;-5.862793
888.000000;-2.697754
889.000000;-7.534424
890.000000;-0.902832
891.000000;-1.352783
892.000000;1.122803
893.000000;-2.036621
894.000000;-2.817871
895.000000;-3.335693
896.000000;-4.363281
897.000000;-3.630859
898.000000;-1.035156
899.000000;-4.138672
900.000000;-2.737793
901.000000;-3.871826
902.000000;-1.829834
903.000000;0.250244
904.000000;-5.965332
905.000000;-0.373047
906.000000;0.611328
907.000000;-0.097656
908.000000;-5.457764
909.000000;-4.168213
910.000000;-3.288086
911.000000;-1.987061
912.000000;-3.186279
913.000000;-2.592285
914.000000;-2.180908
915.000000;18.274414
916.000000;-13.817383
917.000000;-8.795166
918.000000;-8.728516
919.000000;-7.874756
920.000000;-3.062744
921.000000;-8.926270
922.000000;-0.119629
923.000000;0.860107
924.000000;0.146240
925.000000;-0.347412
926.000000;-4.167725
927.000000;-3.956055
928.000000;-10.745850
929.000000;6.694824
930.000000;-2.025879
931.000000;-5.132568
932.000000;-1.611816
933.000000;-0.632813
934.000000;-1.350098
935.000000;-3.927734
936.000000;-0.085693
937.000000;-0.944580
938.000000;-1.537354
939.000000;-1.245605
940.000000;-3.129395
941.000000;1.167725
942.000000;-0.057373
943.000000;-7.859375
944.000000;-0.458252
945.000000;3.084473
946.000000;-1.454834
947.000000;0.995605
948.000000;2.687744
949.000000;2.440918
950.000000;1.569092
951.000000;0.971191
952.000000;1.254395
953.000000;4.229004
954.000000;4.822998
955.000000;3.790771
956.000000;0.995605
957.000000;-0.903320
958.000000;0.565430
959.000000;1.582275
960.000000;10.624023
961.000000;9.335693
962.000000;11.919922
963.000000;17.253662
964.000000;9.835449
965.000000;8.879883
966.000000;14.416748
967.000000;9.215820
968.000000;11.207520
969.000000;8.647705
970.000000;7.719482
971.000000;1.472412
972.000000;9.146973
973.000000;5.728271
974.000000;5.563965
975.000000;3.322510
976.000000;8.075439
977.000000;10.397705
978.000000;7.484863
979.000000;2.105957
980.000000;9.665527
981.000000;11.689453
982.000000;6.281982
983.000000;3.631592
984.000000;3.946289
985.000000;4.133057
986.000000;4.231934
987.000000;0.097412
988.000000;7.020996
989.000000;7.416748
990.000000;8.283936
991.000000;1.780518
992.000000;2.348633
993.000000;3.422607
994.000000;8.998535
995.000000;-1.397217
996.000000;6.269043
997.000000;-2.512207
998.000000;5.458496
999.000000;1.094482
1000.000000;3.025391
1001.000000;5.021973
1002.000000;4.229980
1003.000000;0.895264
1004.000000;5.589355
1005.000000;3.832031
1006.000000;4.036133
1007.000000;-0.720459
1008.000000;-1.187744
1009.000000;4.056396
1010.000000;4.139160
1011.000000;1.386230
1012.000000;2.999023
1013.000000;2.691406
1014.000000;3.167969
1015.000000;-0.002686
1016.000000;0.608887
1017.000000;3.118652
1018.000000;4.816895
1019.000000;1.047363
1020.000000;1.978271
1021.000000;4.000977
1022.000000;1.168457
1023.000000;-2.143799
1024.000000;1.144287
1025.000000;2.713379
1026.000000;0.990234
1027.000000;1.203369
1028.000000;2.738770
1029.000000;2.383301
1030.000000;0.047119
1031.000000;4.006104
1032.000000;-1.666748
1033.000000;-1.369385
1034.000000;1.619141
1035.000000;3.677979
1036.000000;-1.208008
1037.000000;3.793945
1038.000000;2.327393
1039.000000;2.721191
1040.000000;-0.500244
1041.000000;2.850098
1042.000000;3.052002
1043.000000;4.565430
1044.000000;-2.799805
1045.000000;-0.855713
1046.000000;4.645752
1047.000000;-0.679932
1048.000000;1.257568
1049.000000;0.508789
1050.000000;0.687988
1051.000000;-2.666504
1052.000000;0.601807
1053.000000;3.543457
1054.000000;4.136963
1055.000000;2.421631
1056.000000;-0.132324
1057.000000;-5.365479
1058.000000;5.048584
1059.000000;0.240723
1060.000000;-0.233154
1061.000000;0.133545
1062.000000;0.388184
1063.000000;3.346436
1064.000000;-2.997314
1065.000000;1.020508
1066.000000;11.428467
1067.000000;1.162842
1068.000000;-4.720215
1069.000000;-0.349854
1070.000000;-0.864746
1071.000000;-1.219482
1072.000000;-3.547607
1073.000000;9.496094
1074.000000;12.509033
1075.000000;6.867188
1076.000000;3.469727
1077.000000;10.947510
1078.000000;7.141357
1079.000000;5.423340
1080.000000;0.086182
1081.000000;2.040283
1082.000000;7.551514
1083.000000;4.854492
1084.000000;3.059082
1085.000000;-3.022705
1086.000000;-1.610107
1087.000000;1.439697
1088.000000;-1.327148
1089.000000;1.633057
1090.000000;4.367920
1091.000000;-1.466553
1092.000000;4.289551
1093.000000;4.020508
1094.000000;-1.051758
1095.000000;1.046143
1096.000000;0.409180
1097.000000;-0.030518
1098.000000;3.836914
1099.000000;-0.501709
1100.000000;-1.380127
1101.000000;2.885986
1102.000000;0.936279
1103.000000;5.168701
1104.000000;-0.364014
1105.000000;0.054688
1106.000000;2.431641
1107.000000;2.664063
1108.000000;-2.752686
1109.000000;3.279053
1110.000000;-0.256104
1111.000000;0.104736
1112.000000;-4.512939
1113.000000;2.114258
1114.000000;3.848389
1115.000000;0.822754
1116.000000;-1.233154
1117.000000;-1.957764
1118.000000;2.420410
1119.000000;-0.836426
1120.000000;0.399902
1121.000000;-1.525635
1122.000000;2.711426
1123.000000;2.831299
1124.000000;2.900146
1125.000000;7.106934
1126.000000;-0.622803
1127.000000;-1.648438
1128.000000;0.432373
1129.000000;0.478271
1130.000000;-2.967529
1131.000000;0.244385
1132.000000;-3.812012
1133.000000;-0.301025
1134.000000;3.481689
1135.000000;0.487793
1136.000000;-8.508301
1137.000000;7.157959
1138.000000;-0.537109
1139.000000;-0.840820
1140.000000;7.991943
1141.000000;-4.964844
1142.000000;-1.112305
1143.000000;-1.989502
1144.000000;0.197510
1145.000000;-1.772705
1146.000000;2.436523
1147.000000;-2.326660
1148.000000;2.754150
1149.000000;-1.419678
1150.000000;-0.808105
1151.000000;1.004150
1152.000000;-1.915771
1153.000000;-2.533447
1154.000000;0.533447
1155.000000;-0.139160
1156.000000;0.785400
1157.000000;-4.138916
1158.000000;-1.216309
1159.000000;-2.713379
1160.000000;-0.245605
1161.000000;2.140869
1162.000000;3.082031
1163.000000;-0.467773
1164.000000;-2.207031
1165.000000;-2.001953
1166.000000;-0.465332
1167.000000;1.285889
1168.000000;0.408691
1169.000000;-0.892334
1170.000000;-1.097168
1171.000000;-2.627197
1172.000000;0.511719
1173.000000;-1.503174
1174.000000;-4.979004
1175.000000;1.065674
1176.000000;0.309570
1177.000000;-1.604004
1178.000000;-7.094482
1179.000000;-2.324707
1180.000000;2.931152
1181.000000;-1.821045
1182.000000;-3.688721
1183.000000;2.719238
1184.000000;-2.645264
1185.000000;-0.055908
1186.000000;-0.365967
1187.000000;0.809814
1188.000000;-2.548828
1189.000000;3.495850
1190.000000;-2.816162
1191.000000;-1.560059
1192.000000;-1.397217
1193.000000;-2.673828
1194.000000;-3.532715
1195.000000;-0.614990
1196.000000;2.763672
1197.000000;-3.271973
1198.000000;-1.129883
1199.000000;-2.453125
1200.000000;-1.261230
1201.000000;-2.531982
1202.000000;0.088623
1203.000000;-0.893311
1204.000000;-1.572266
1205.000000;-6.207520
1206.000000;11.617188
1207.000000;-2.715820
1208.000000;-6.483398
1209.000000;-5.441650
1210.000000;-1.933105
1211.000000;-2.359619
1212.000000;-4.727539
1213.000000;-5.586670
1214.000000;1.544434
1215.000000;-1.962158
1216.000000;-2.982422
1217.000000;-9.920410
1218.000000;-0.374756
1219.000000;1.054199
1220.000000;4.128418
1221.000000;-0.769775
1222.000000;-2.723145
1223.000000;2.908203
1224.000000;-5.066406
1225.000000;-3.500244
1226.000000;-2.438965
1227.000000;-1.713623
1228.000000;-2.606201
1229.000000;0.969482
1230.000000;-3.526611
1231.000000;-2.415283
1232.000000;-1.656494
1233.000000;-1.830811
1234.000000;-0.553711
1235.000000;-1.762207
1236.000000;-4.674561
1237.000000;1.048828
1238.000000;-0.616211
1239.000000;-1.072998
1240.000000;-3.472900
1241.000000;-2.999023
1242.000000;-3.361816
1243.000000;-2.198242
1244.000000;-0.012939
1245.000000;1.489990
1246.000000;-3.039795
1247.000000;-0.572021
1248.000000;-1.668457
1249.000000;-10.763916
1250.000000;-10.178467
1251.000000;-4.131348
1252.000000;-7.863525
1253.000000;-1.863770
1254.000000;-1.365967
1255.000000;-0.326904
1256.000000;-1.001221
1257.000000;0.620605
1258.000000;-2.429688
1259.000000;-1.738281
1260.000000;0.128174
1261.000000;-0.670654
1262.000000;-0.528564
1263.000000;-0.429688
1264.000000;1.725342
1265.000000;1.122070
1266.000000;-1.379883
1267.000000;1.066895
1268.000000;-1.416748
1269.000000;1.043213
1270.000000;0.654785
1271.000000;3.168457
1272.000000;-2.782471
1273.000000;-1.283936
1274.000000;0.435303
1275.000000;-1.157715
1276.000000;-1.562500
1277.000000;-0.445801
1278.000000;3.105469
1279.000000;-0.037598
1280.000000;-0.103516
1281.000000;-0.149170
1282.000000;-0.876465
1283.000000;0.708008
1284.000000;-2.368164
1285.000000;0.390381
1286.000000;-1.188477
1287.000000;-0.888184
1288.000000;-2.071289
1289.000000;-0.093262
1290.000000;-1.514648
1291.000000;1.681152
1292.000000;2.490723
1293.000000;-0.444824
1294.000000;-1.072754
1295.000000;3.364014
1296.000000;-3.347900
1297.000000;-0.270020
1298.000000;-3.731934
