tick;adc
279.000000;192.934296
280.000000;193.269501
281.000000;194.184021
282.000000;195.131363
283.000000;195.278717
284.000000;194.845261
285.000000;195.162842
286.000000;195.071350
287.000000;193.542725
288.000000;193.193542
289.000000;193.924683
290.000000;193.813599
291.000000;192.898727
292.000000;192.887131
293.000000;193.603104
294.000000;193.817337
295.000000;193.339462
296.000000;192.970535
297.000000;193.152084
298.000000;193.020508
299.000000;193.809113
300.000000;194.179611
301.000000;193.932648
302.000000;194.400299
303.000000;196.319656
304.000000;198.182220
305.000000;197.238785
306.000000;196.077774
307.000000;196.342133
308.000000;197.193253
309.000000;196.638870
310.000000;195.103683
311.000000;193.617249
312.000000;193.106567
313.000000;194.625122
314.000000;195.517776
315.000000;194.450302
316.000000;192.874847
317.000000;192.432709
318.000000;192.594559
319.000000;193.405212
320.000000;195.732422
321.000000;196.794052
322.000000;195.962860
323.000000;194.540085
324.000000;194.044373
325.000000;194.179169
326.000000;193.534882
327.000000;192.976395
328.000000;192.649475
329.000000;192.467575
330.000000;193.408676
331.000000;194.468582
332.000000;194.882446
333.000000;195.139542
334.000000;195.113892
335.000000;195.172989
336.000000;195.629715
337.000000;196.211151
338.000000;196.340866
339.000000;195.719482
340.000000;194.682220
341.000000;195.223984
342.000000;197.188217
343.000000;197.091721
344.000000;194.392227
345.000000;192.559982
346.000000;193.687546
347.000000;196.655136
348.000000;198.094055
349.000000;197.851532
350.000000;196.348877
351.000000;193.744720
352.000000;192.783875
353.000000;193.353683
354.000000;193.533005
355.000000;193.147522
356.000000;193.232819
357.000000;194.134140
358.000000;194.913574
359.000000;194.923660
360.000000;194.678070
361.000000;194.383621
362.000000;193.861755
363.000000;193.636673
364.000000;193.454453
365.000000;193.118698
366.000000;193.656006
367.000000;194.488281
368.000000;194.653397
369.000000;194.888901
370.000000;194.596191
371.000000;194.058228
372.000000;194.545059
373.000000;195.266312
374.000000;196.202377
375.000000;196.573822
376.000000;194.402313
377.000000;190.355774
378.000000;189.377014
379.000000;190.890289
380.000000;192.729050
381.000000;192.972397
382.000000;191.252426
383.000000;189.490906
384.000000;189.603638
385.000000;191.848251
386.000000;193.352036
387.000000;192.986572
388.000000;192.570175
389.000000;193.347900
390.000000;194.912903
391.000000;195.965790
392.000000;196.560684
393.000000;196.358780
394.000000;194.647583
395.000000;191.854401
396.000000;191.551392
397.000000;193.173019
398.000000;194.403748
399.000000;194.278641
400.000000;193.540497
401.000000;192.680389
402.000000;191.908798
403.000000;192.039444
404.000000;192.391144
405.000000;192.207245
406.000000;192.215485
407.000000;192.992523
408.000000;194.287262
409.000000;194.793518
410.000000;193.971893
